Organization Code,School Code,Phone,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,,Developed: 11-5-12
2690,4376,7195497440,JAMES H RISLEY MIDDLE SCHOOL,925 MONUMENT AVENUE,PUEBLO,CO,81001,,
2690,5048,7195497430,LEMUEL PITTS MIDDLE SCHOOL,29 LEHIGH AVENUE,PUEBLO,CO,81005,,
2690,5916,7195497580,MINNEQUA ELEMENTARY SCHOOL,1708 EAST ORMAN AVENUE,PUEBLO,CO,81004,,
2690,6132,7195497585,MORTON ELEMENTARY SCHOOL,1900 WEST 31ST STREET,PUEBLO,CO,81003,,
2690,6399,7194233888,NORTHMOOR PRESCHOOL,2003 NORTHMOOR TERRACE,PUEBLO,CO,81008,,
2690,6504,7195497555,OLGA A HELLBECK ELEMENTARY SCHOOL,3000 LAKEVIEW,PUEBLO,CO,81005,,
2690,6770,7195497590,PARK VIEW ELEMENTARY SCHOOL,1327 EAST 9TH STREET,PUEBLO,CO,81001,,
2690,7209,7195492737,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,1745 ACERO,PUEBLO,CO,81004,,
2690,7481,7195497450,RONCALLI MIDDLE SCHOOL,4202 HIGHWAY 78,PUEBLO,CO,81005,,
2690,8030,7195497595,SOMERLID ELEMENTARY SCHOOL,2717 WEST STREET,PUEBLO,CO,81003,,
2690,8082,7195497255,SOUTH HIGH SCHOOL,1801 HOLLYWOOD DRIVE,PUEBLO,CO,81005,,
2690,8116,7195497600,SOUTH PARK ELEMENTARY SCHOOL,3100 HOLLYWOOD,PUEBLO,CO,81005,,
2690,8143,7195443590,SPANN ELEMENTARY SCHOOL,2300 EAST 10TH,PUEBLO,CO,81001,,
2690,8402,7195497610,SUNSET PARK ELEMENTARY SCHOOL,110 UNIVERSITY CIRCLE,PUEBLO,CO,81005,,
2690,9188,7195497420,W H HEATON MIDDLE SCHOOL,6 ADAIR ROAD,PUEBLO,CO,81001,,
2700,0025,7195471175,SKY VIEW MIDDLE SCHOOL,1047 CAMINO DE BRAVO,PUEBLO WEST,CO,81007,,
2700,0026,7196478878,DESERT SAGE ELEMENTARY SCHOOL,935 SOUTH PALOMAR DRIVE,PUEBLO WEST,CO,81007,,
2700,0472,7199473484,AVONDALE ELEMENTARY SCHOOL,213 HIGHWAY 50 EAST,AVONDALE,CO,81022,,
2700,0852,7194853127,BEULAH ELEMENTARY SCHOOL,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,,
2700,0856,7194853127,BEULAH MIDDLE SCHOOL,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,,
2700,1377,7195478268,CEDAR RIDGE ELEMENTARY SCHOOL,1266 WEST ORO GRANDE DRIVE,PUEBLO WEST,CO,81007,,
2700,3279,7196473205,FUTURES ACADEMY,301 28TH LANE,PUEBLO,CO,81001,,
2700,5990,7192956518,70 ONLINE,24951 EAST HIGHWAY 50,PUEBLO,CO,81006,,
2700,6354,7199483303,NORTH MESA ELEMENTARY SCHOOL,28881 GALE ROAD,PUEBLO,CO,81006,,
2700,7086,7195427813,PLEASANT VIEW MIDDLE SCHOOL,23600 EVERETT ROAD,PUEBLO,CO,81006,,
2700,7153,7196479732,PRAIRIE WINDS ELEMENTARY SCHOOL,597 E EARL DRIVE,PUEBLO WEST,CO,81007,,
2700,7208,7199483352,PUEBLO COUNTY HIGH SCHOOL,1050  35TH LANE,PUEBLO,CO,81006,,
2700,7210,7195472191,PUEBLO WEST ELEMENTARY SCHOOL,386 EAST HAHNS PEAK AVENUE,PUEBLO WEST,CO,81007,,
2700,7212,7195473752,PUEBLO WEST MIDDLE SCHOOL,484 SOUTH MAHER DRIVE,PUEBLO WEST,CO,81007,,
2700,7214,7195478050,PUEBLO WEST HIGH SCHOOL,661 CAPISTRANO DRIVE,PUEBLO WEST,CO,81007,,
2700,7530,7194892272,RYE ELEMENTARY SCHOOL,8120 HIGHWAY 165 WEST,RYE,CO,81069,,
2700,7532,7196763030,CRAVER MIDDLE SCHOOL,4850 CROW CUT OFF ROAD,COLORADO CITY,CO,81019,,
2700,7534,7194892271,RYE HIGH SCHOOL,1 HIGH SCHOOL DRIVE,RYE,CO,81069,,
2700,7879,7195471627,SOUTHERN COLORADO EARLY COLLEGE,TBD,PUEBLO WEST,CO,81007,,
2700,7886,7195472878,SIERRA VISTA ELEMENTARY SCHOOL,500 SOUTH SPAULDING,PUEBLO WEST,CO,81007,,
2700,8110,7195436444,SOUTH MESA ELEMENTARY SCHOOL,23701 EAST PRESTON ROAD,PUEBLO,CO,81006,,
2700,8420,7195471627,SWALLOWS CHARTER ACADEMY,278 SOUTH MCCULLOCH BOULEVARD,PUEBLO WEST,CO,81007,,
2700,8810,7195420224,THE CONNECT CHARTER SCHOOL,104 WEST 7TH,PUEBLO,CO,81003,,
2700,9130,7199483331,VINELAND ELEMENTARY SCHOOL,35777 IRIS ROAD,PUEBLO,CO,81006,,
2700,9134,7199483336,VINELAND MIDDLE SCHOOL,1132 LANE 36,PUEBLO,CO,81006,,
2710,5750,9708789050,MEEKER ELEMENTARY SCHOOL,201 UTE ROAD,MEEKER,CO,81641,,
2710,5754,9708789060,BARONE MIDDLE SCHOOL,BOB TUCKER DRIVE,MEEKER,CO,81641,,
2710,5762,9708789070,MEEKER HIGH SCHOOL,550 SCHOOL STREET,MEEKER,CO,81641,,
2720,7268,9706752267,PARKVIEW ELEMENTARY SCHOOL,550 RIVER ROAD,RANGELY,CO,81648,,
2720,7276,9706752253,RANGELY JUNIOR/SENIOR HIGH SCHOOL,234 SOUTH JONES AVENUE,RANGELY,CO,81648,,
2730,2148,7196574030,DEL NORTE MIDDLE SCHOOL,855 OAK STREET,DEL NORTE,CO,81132,,
2730,2150,7196574050,DEL NORTE HIGH SCHOOL,9TH & HERMOSA,DEL NORTE,CO,81132,,
2730,5840,7196574030,MESA ELEMENTARY SCHOOL,770-11TH STREET,DEL NORTE,CO,81132,,
2730,8960,7196574030,UNDERWOOD ELEMENTARY SCHOOL,10TH & OAK,DEL NORTE,CO,81132,,
2740,5579,7198523231,MARSH ELEMENTARY SCHOOL,215 LYELL,MONTE VISTA,CO,81144,,
2740,6030,7198522212,BYRON SYRING DELTA CENTER,345 PROSPECT,MONTE VISTA,CO,81144,,
2740,6036,7198524041,BILL METZ ELEMENTARY SCHOOL,545 SECOND,MONTE VISTA,CO,81144,,
2740,6044,7198525984,MONTE VISTA MIDDLE SCHOOL,3720 SHERMAN AVENUE,MONTE VISTA,CO,81144,,
2740,6046,7198523586,MONTE VISTA SENIOR HIGH SCHOOL,349 PROSPECT,MONTE VISTA,CO,81144,,
2740,6520,7198522212,MONTE VISTA ON-LINE ACADEMY,345 EAST PROSPECT,MONTE VISTA,CO,81144,,
2750,7660,7198524024,SARGENT ELEMENTARY SCHOOL,7090 NORTH ROAD 2 EAST,MONTE VISTA,CO,81144,,
2750,7664,7198524025,SARGENT SENIOR HIGH SCHOOL,7090 NORTH ROAD 2 EAST,MONTE VISTA,CO,81144,,
2750,7668,7198524025,SARGENT JUNIOR HIGH SCHOOL,7090 NORTH ROAD 2 EAST,MONTE VISTA,CO,81144,,
2760,2522,9702763756,HAYDEN VALLEY ELEMENTARY SCHOOL,300 BREEZE BASIN BLVD.,HAYDEN,CO,81639,,
2760,3860,9702763762,HAYDEN MIDDLE SCHOOL,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,,
2760,3862,9702763761,HAYDEN HIGH SCHOOL,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,,
2770,6363,9708716062,NORTH ROUTT CHARTER SCHOOL, 54200 RCR 62,CLARK,CO,80428,,
2770,8208,9708790652,SODA CREEK ELEMENTARY SCHOOL,220 PARK AVENUE,STEAMBOAT SPRINGS,CO,80487,,
2770,8210,9708791058,STEAMBOAT SPRINGS MIDDLE SCHOOL,39610 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,,
2770,8212,9708713699,STEAMBOAT SPRINGS HIGH SCHOOL,45 EAST MAPLE STREET,STEAMBOAT SPRINGS,CO,80487,,
2770,8358,9708797550,STRAWBERRY PARK ELEMENTARY SCHOOL,39620 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,,
2770,9757,9708713196,YAMPA VALLEY SCHOOL,325 7TH STREET,STEAMBOAT SPRINGS,CO,80487,,
2780,8048,9707368531,SOROCO MIDDLE SCHOOL,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,,
2780,8050,9707362531,SOROCO HIGH SCHOOL,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,,
2780,8119,9707362434,SOUTH ROUTT EARLY LEARNING CENTER,26 W. 5TH STREET,YAMPA,CO,80483,,
2780,8120,9706384558,SOUTH ROUTT ELEMENTARY SCHOOL,448 MAIN STREET,YAMPA,CO,80483,,
2790,6142,7196552578,MOUNTAIN VALLEY ELEMENTARY SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,,
2790,6144,7196552578,MOUNTAIN VALLEY MIDDLE SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,,
2790,6146,7196552578,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,403 PITKIN AVENUE,SAGUACHE,CO,81149,,
2800,2018,7192564907,CRESTONE CHARTER SCHOOL,67487 CR T ROAD,CRESTONE,CO,81131,,
2800,5954,7192564710,MOFFAT ELEMENTARY SCHOOL,501 GARFIELD AVENUE,MOFFAT,CO,81143,,
2800,5956,7192564710,MOFFAT MIDDLE SCHOOL,501 GARFIELD AVENUE,MOFFAT,CO,81143,,
2800,5958,7192564710,MOFFAT SENIOR HIGH SCHOOL,501 GARFIELD AVENUE,MOFFAT,CO,81143,,
2810,0051,7197542859,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,550 S. SYLVESTER AVENUE,CENTER,CO,81125,,
2810,1368,7197543442,CENTER VIRTUAL ACADEMY,550 SOUTH SYLVESTER,CENTER,CO,81125,,
2810,1412,7197543982,HASKIN ELEMENTARY SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,,
2810,1416,7197542232,SKOGLUND MIDDLE SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,,
2810,1420,7197542232,CENTER HIGH SCHOOL,550 S. SYLVESTER AVENUE,CENTER,CO,81125,,
2820,7900,9703875543,SILVERTON ELEMENTARY SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,,
2820,7902,9703875543,SILVERTON MIDDLE SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,,
2820,7904,9703875543,SILVERTON HIGH SCHOOL,1160 SNOWDEN STREET,SILVERTON,CO,81433,,
2830,8786,9707286615,TELLURIDE ELEMENTARY SCHOOL,447 WEST COLUMBIA,TELLURIDE,CO,81435,,
2830,8790,9703694719,TELLURIDE MIDDLE SCHOOL,721 WEST COLORADO AVENUE,TELLURIDE,CO,81435,,
2830,8794,9707284377,TELLURIDE HIGH SCHOOL,725 WEST COLORADO AVENUE,TELLURIDE,CO,81435,,
2840,6418,9703274336,NORWOOD ELEMENTARY SCHOOL,1225 WEST SUMMIT STREET,NORWOOD,CO,81423,,
2840,6422,9703274336,NORWOOD HIGH SCHOOL,1225 WEST SUMMIT STREET,NORWOOD,CO,81423,,
2862,4369,9704743365,INSIGHT SCHOOL OF COLORADO AT JULESBURG,102 WEST 6TH STREET,JULESBURG,CO,80737,,
2862,4488,9704743319,JULESBURG ELEMENTARY SCHOOL,525 SPRUCE STREET,JULESBURG,CO,80737,,
2862,4492,9704743364,JULESBURG HIGH SCHOOL,102 WEST 6TH STREET,JULESBURG,CO,80737,,
2865,7050,9704635650,PLATTE VALLEY ELEMENTARY SCHOOL,415 WEST AVENUE,SEDGWICK,CO,80749,,
2865,7322,9704635477,REVERE JUNIOR-SENIOR HIGH SCHOOL,300 MORGAN AVE,OVID,CO,80744,,
3000,8370,9703681499,DILLON VALLEY ELEMENTARY SCHOOL,108 DEERPATH ROAD,DILLON,CO,80435,,
3000,8372,9703681399,BRECKENRIDGE ELEMENTARY SCHOOL,312 SOUTH HARRIS STREET,BRECKENRIDGE,CO,80424,,
3000,8374,9703681599,FRISCO ELEMENTARY SCHOOL,800 8TH AVENUE,FRISCO,CO,80443,,
3000,8375,,SNOWY PEAKS HIGH SCHOOL,333 FIEDLER AVENUE,DILLON,CO,80435,,
3000,8376,9703681699,SILVERTHORNE ELEMENTARY SCHOOL,101 HAMILTON CREEK ROAD,SILVERTHORNE,CO,80498,,
3000,8377,9706685037,SUMMIT MIDDLE SCHOOL,SCHOOL ROAD,FRISCO,CO,80443,,
3000,8378,9703681199,SUMMIT HIGH SCHOOL,16201 U S HIGHWAY 9,FRISCO,CO,80443,,
3000,8385,9703681799,SUMMIT COVE ELEMENTARY SCHOOL,0727 COVE BOULEVARD,DILLON,CO,80435,,
3000,8993,9703681899,UPPER BLUE ELEMENTARY SCHOOL,1200 AIRPORT ROAD,BRECKENRIDGE,CO,80424,,
3010,2024,7196892661,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,410 NORTH B STREET,CRIPPLE CREEK,CO,80813,,
3010,9080,7196899230,CRESSON ELEMENTARY SCHOOL,412 NORTH C STREET,CRIPPLE CREEK,CO,80813,,
3020,8379,7196862401,SUMMIT ELEMENTARY SCHOOL,490 MEADOW PARK DR,DIVIDE,CO,80814,,
3020,9692,7196862051,GATEWAY ELEMENTARY SCHOOL,101 NORTH BALDWIN,WOODLAND PARK,CO,80866,,
3020,9694,7196862200,WOODLAND PARK MIDDLE SCHOOL,600 E KELLEYS ROAD,WOODLAND PARK,CO,80866,,
3020,9696,7196862067,WOODLAND PARK HIGH SCHOOL,151 NORTH BALDWIN,WOODLAND PARK,CO,80866,,
3020,9698,7196862300,COLUMBINE ELEMENTARY SCHOOL,175 KELLEYS ROAD,WOODLAND PARK,CO,80866,,
3030,0086,9703452266,AKRON ELEMENTARY SCHOOL,301 EAST FIFTH STREET,AKRON,CO,80720,,
3030,0090,9703452268,AKRON HIGH SCHOOL,600 ELM,AKRON,CO,80720,,
3040,0304,9703832202,ARICKAREE ELEMENTARY SCHOOL,12155 COUNTY ROAD NN,ANTON,CO,80801,,
3040,0308,9703832202,ARICKAREE UNDIVIDED HIGH SCHOOL,12155 COUNTY ROAD NN,ANTON,CO,80801,,
3050,6582,9702463366,OTIS ELEMENTARY SCHOOL,518 DUNGAN STREET,OTIS,CO,80743,,
3050,6586,9702463486,OTIS JUNIOR-SENIOR HIGH SCHOOL,301 WORK STREET,OTIS,CO,80743,,
3060,5238,9708482778,LONE STAR MIDDLE SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,,
3060,5254,9708482778,LONE STAR ELEMENTARY SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,,
3060,5258,9708482778,LONE STAR UNDIVIDED HIGH SCHOOL,44940 COUNTY ROAD 54,OTIS,CO,80743,,
3070,9700,9703862223,WOODLIN ELEMENTARY SCHOOL,15400 CO ROAD L,WOODROW,CO,80757,,
3070,9704,9703862223,WOODLIN UNDIVIDED HIGH SCHOOL,15400 CO ROAD L,WOODROW,CO,80757,,
3080,3398,9707372409,GILCREST ELEMENTARY SCHOOL,1175 BIRCH STREET,GILCREST,CO,80623,,
3080,4852,9702845513,PETE MIRICH ELEMENTARY SCHOOL,300 1ST AVENUE,LA SALLE,CO,80645,,
3080,4854,9702845508,NORTH VALLEY MIDDLE SCHOOL,300 2ND AVENUE,LA SALLE,CO,80645,,
3080,7056,9707852271,PLATTEVILLE ELEMENTARY SCHOOL,1202 MAIN STREET,PLATTEVILLE,CO,80651,,
3080,7058,9707852205,SOUTH VALLEY MIDDLE SCHOOL,1004 MAIN STREET,PLATTEVILLE,CO,80651,,
3080,9032,9707372494,VALLEY HIGH SCHOOL,1001 BIRCH STREET,GILCREST,CO,80623,,
3085,0754,9704545200,BENJAMIN EATON ELEMENTARY SCHOOL,100 SOUTH MOUNTAIN VIEW DRIVE,EATON,CO,80615,,
3085,2448,9704543331,EATON ELEMENTARY SCHOOL,25 CHEYENNE,EATON,CO,80615,,
3085,2452,9704543358,EATON MIDDLE SCHOOL,225 JUNIPER,EATON,CO,80615,,
3085,2456,9704543374,EATON HIGH SCHOOL,114 PARK,EATON,CO,80615,,
3085,3286,9704543421,GALETON ELEMENTARY SCHOOL,24750 THIRD STREET,GALETON,CO,80622,,
3090,1299,3037329312,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,3101 WCR 65,KEENESBURG,CO,80643,,
3090,1446,3035362100,WELD CENTRAL SENIOR HIGH SCHOOL,4715 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,,
3090,3090,3035362400,LOCHBUIE ELEMENTARY SCHOOL,201 BONANZA BOULEVARD,LOCHBUIE,CO,80603,,
3090,4148,3035362200,HUDSON ELEMENTARY SCHOOL,300 BEECH STREET,HUDSON,CO,80642,,
3090,4526,3035362300,HOFF ELEMENTARY SCHOOL,7558 WCR 59,KEENESBURG,CO,80643,,
3090,9347,3035362700,WELD CENTRAL JUNIOR HIGH SCHOOL,4977 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,,
3100,0055,9706868600,GRANDVIEW ELEMENTARY SCHOOL,1583 GRAND AVENUE,WINDSOR,CO,80550,,
3100,6750,9706868300,MOUNTAIN VIEW ELEMENTARY SCHOOL,810 THIRD STREET,WINDSOR,CO,80550,,
3100,7755,9706745200,SEVERANCE MIDDLE SCHOOL,1801 AVERY PLAZA STREET,WINDSOR,CO,80550,,
3100,7958,9706868500,SKYVIEW ELEMENTARY SCHOOL,1000 STONE MOUNTAIN DRIVE,WINDSOR,CO,80550,,
3100,8459,9706746000,RANGE VIEW ELEMENTARY,700 PONDEROSA DRIVE,SEVERANCE,CO,80550,,
3100,8886,9706868400,TOZER ELEMENTARY SCHOOL,501 OAK STREET,WINDSOR,CO,80550,,
3100,9665,9706745020,WINDSOR CHARTER ACADEMY,680 ACADEMY COURT,WINDSOR,CO,80550,,
3100,9670,9706868200,WINDSOR MIDDLE SCHOOL,900 MAIN STREET,WINDSOR,CO,80550,,
3100,9672,9706868100,WINDSOR HIGH SCHOOL,1100 WEST MAIN STREET,WINDSOR,CO,80550,,
3110,4785,9705875742,KNOWLEDGE QUEST ACADEMY,705 SOUTH SCHOOL HOUSE DRIVE,MILLIKEN,CO,80543,,
3110,5078,9705874605,LETFORD ELEMENTARY SCHOOL,2 NORTH JAY AVENUE,JOHNSTOWN,CO,80534,,
3110,5896,9705874667,MILLIKEN ELEMENTARY SCHOOL,100 BROAD STREET,MILLIKEN,CO,80543,,
3110,5902,9705874341,MILLIKEN MIDDLE SCHOOL,66 IRENE AVENUE,MILLIKEN,CO,80543,,
3110,6963,,PIONEER RIDGE ELEMENTARY SCHOOL,2300 CINNAMON TEAL,JOHNSTOWN,CO,80534,,
3110,7490,9705874633,ROOSEVELT HIGH SCHOOL,616 NORTH 2ND STREET,JOHNSTOWN,CO,80534,,
3120,0052,9703482400,HEIMAN ELEMENTARY SCHOOL,3500 PALERMO,EVANS,CO,80620,,
3120,0053,9703482600,WINOGRAD K-8 ELEMENTARY SCHOOL,320 NORTH 71ST AVENUE,GREELEY,CO,80634,,
3120,0054,9703482500,ROMERO ELEMENTARY SCHOOL,1400 EAST 20TH STREET,GREELEY,CO,80631,,
3120,0988,9703483000,BRENTWOOD MIDDLE SCHOOL,2600  24TH AVENUE COURT,GREELEY,CO,80634,,
3120,1384,9703481100,CENTENNIAL ELEMENTARY SCHOOL,1400  37TH STREET,EVANS,CO,80620,,
3120,1500,9703481200,CHAPPELOW K-8 MAGNET SCHOOL,2001  34TH STREET,EVANS,CO,80620,,
3120,1799,9703481000,CAMERON SCHOOL,1424 13TH AVENUE,GREELEY,CO,80631,,
3120,1875,9703301780,FRONTIER CHARTER ACADEMY,2560 WEST 29TH STREET,GREELEY,CO,80634,,
3120,2222,9703481300,DOS RIOS ELEMENTARY SCHOOL,2201 34TH STREET,EVANS,CO,80620,,
3120,2414,9703481400,EAST MEMORIAL ELEMENTARY SCHOOL,614 EAST 20TH STREET,GREELEY,CO,80631,,
3120,2825,9703484600,ENG@GE ONLINE ACADEMY,2040 CLUBHOUSE DRIVE,GREELEY,CO,80634,,
3120,2850,9703302221,UNIVERSITY SCHOOLS,6525 18TH STREET,GREELEY,CO,80634,,
3120,3162,9703483200,FRANKLIN MIDDLE SCHOOL,818  35TH AVENUE,GREELEY,CO,80634,,
3120,3610,9703485000,GREELEY CENTRAL HIGH SCHOOL,1515  14TH AVENUE,GREELEY,CO,80631,,
3120,3614,9703485400,GREELEY WEST HIGH SCHOOL,2401 35TH AVENUE,GREELEY,CO,80634,,
3120,3880,9703483400,HEATH MIDDLE SCHOOL,2223  16TH STREET,GREELEY,CO,80631,,
3120,4356,9703481500,JACKSON ELEMENTARY SCHOOL,2002   25TH STREET,GREELEY,CO,80631,,
3120,4425,9703481600,JEFFERSON HIGH SCHOOL,1315 4TH AVENUE,GREELEY,CO,80631,,
3120,4438,9703483600,JOHN EVANS MIDDLE SCHOOL,2900  15TH AVENUE,GREELEY,CO,80631,,
3120,5412,9703481700,MADISON ELEMENTARY SCHOOL,500  24TH AVENUE,GREELEY,CO,80634,,
3120,5620,9703483800,MAPLEWOOD ELEMENTARY SCHOOL,1201 21ST AVENUE,GREELEY,CO,80631,,
3120,5660,9703481900,MCAULIFFE ELEMENTARY SCHOOL,600 51ST AVENUE,GREELEY,CO,80634,,
3120,5752,9703482000,MEEKER ELEMENTARY SCHOOL,2221  28TH AVENUE,GREELEY,CO,80634,,
3120,5985,9703482100,MONFORT ELEMENTARY SCHOOL,2101  47TH AVENUE,GREELEY,CO,80634,,
3120,6364,9703485200,NORTHRIDGE HIGH SCHOOL,100 71ST AVENUE,GREELEY,CO,80634,,
3120,6774,9703481800,MARTINEZ ELEMENTARY SCHOOL,341  14TH AVENUE,GREELEY,CO,80631,,
3120,7700,9703482200,SCOTT ELEMENTARY SCHOOL,3000  13TH STREET,GREELEY,CO,80634,,
3120,7814,9703482300,SHAWSHEEN ELEMENTARY SCHOOL,4020 WEST 7TH STREET,GREELEY,CO,80634,,
3120,8965,9703482800,UNION COLONY PREPARATORY SCHOOL,2000 CLUBHOUSE DRIVE,GREELEY,CO,80634,,
3120,9611,9703303671,WEST RIDGE ACADEMY,6200 WEST 20TH STREET,GREELEY,CO,80631,,
3130,4670,9703368700,PLATTE VALLEY HIGH SCHOOL,901 CAMPBELL,KERSEY,CO,80644,,
3130,7052,9703368520,PLATTE VALLEY ELEMENTARY SCHOOL,601 CLARK STREET,KERSEY,CO,80644,,
3130,7054,9703368610,PLATTE VALLEY MIDDLE SCHOOL,700 HILL STREET,KERSEY,CO,80644,,
3140,3066,3038577200,FORT LUPTON MIDDLE SCHOOL,201 SOUTH MCKINLEY,FORT LUPTON,CO,80621,,
3140,3070,3038577100,FORT LUPTON HIGH SCHOOL,530 REYNOLDS STREET,FORT LUPTON,CO,80621,,
3140,5050,3038577300,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,411 SOUTH MCKINLEY,FORT LUPTON,CO,80621,,
3140,8930,3038577400,TWOMBLY ELEMENTARY SCHOOL,1600 NINTH STREET,FORT LUPTON,CO,80621,,
3145,3958,9708342853,HIGHLAND ELEMENTARY SCHOOL,101 2ND STREET,PIERCE,CO,80650,,
3145,3961,9708342820,HIGHLAND MIDDLE SCHOOL,209 WEST 1ST,AULT,CO,80610,,
3145,3962,9708342816,HIGHLAND HIGH SCHOOL,208 WEST 1ST,AULT,CO,80610,,
3146,1008,9706563417,BRIGGSDALE ELEMENTARY SCHOOL,515 LESLIE STREET,BRIGGSDALE,CO,80611,,
3146,1012,9706573417,BRIGGSDALE UNDIVIDED HIGH SCHOOL,515 LESLIE STREET,BRIGGSDALE,CO,80611,,
3147,7154,9704375351,PRAIRIE ELEMENTARY SCHOOL,42315 WCR 133,NEW RAYMER,CO,80742,,
3147,7156,9704375351,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,42315 WCR 133,NEW RAYMER,CO,80742,,
3148,3672,9708952222,PAWNEE ELEMENTARY SCHOOL,19 CHAT0GA STREET,GROVER,CO,80729,,
3148,6812,9708952222,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,19 CHATOGA,GROVER,CO,80729,,
3200,5221,9708484572,LITTLE INDIANS PRESCHOOL,709 WEST THIRD STREET,YUMA,CO,80759,,
3200,9791,9708482000,YUMA MIDDLE SCHOOL,500 SOUTH ELM,YUMA,CO,80759,,
3200,9795,9708485738,KENNETH P MORRIS ELEMENTARY SCHOOL,416 SOUTH ELM STREET,YUMA,CO,80759,,
3200,9799,9708485488,YUMA HIGH SCHOOL,1000 SOUTH ALBANY,YUMA,CO,80759,,
3210,9725,9703324347,WRAY ELEMENTARY SCHOOL,30204 COUNTY ROAD 35,WRAY,CO,80758,,
3210,9729,9703324723,BUCHANAN MIDDLE SCHOOL,620 WEST 7TH,WRAY,CO,80758,,
3210,9733,9703325758,WRAY HIGH SCHOOL,30074 COUNTY ROAD 35,WRAY,CO,80758,,
3220,4227,9703547298,IDALIA ELEMENTARY SCHOOL,26845 COUNTY ROAD 9.2,IDALIA,CO,80735,,
3220,4231,9703547298,IDALIA JUNIOR-SENIOR HIGH SCHOOL,26845 COUNTY ROAD 9.2,IDALIA,CO,80735,,
3230,5119,9703584288,LIBERTY ELEMENTARY SCHOOL,9332 HIGHWAY 36,JOES,CO,80822,,
3230,5123,9703584288,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,9332 HIGHWAY 36,JOES,CO,80822,,
8001,0035,7193473156,FRONTIER CHARTER ACADEMY,488 YODER STREET,CALHAN,CO,80808,,
8001,0075,,ANIMAS HIGH SCHOOL,3206 MAIN AVENUE,DURANGO,CO,81320,,
8001,0653,9707484535,STONE CREEK SCHOOL,0375 YODER AVE,AVON,CO,81620,,
8001,0654,3034503985,THE PINNACLE CHARTER SCHOOL ELEMENTARY,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,,
8001,0655,3032175152,HIGH POINT ACADEMY,6192 NORTH GENOA STREET,AURORA,CO,80019,,
8001,0657,9702262800,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,4512 MCMURRAY,FT COLLINS,CO,80525,,
8001,1279,9702431771,CAPROCK ACADEMY,640 24 1/2 ROAD,GRAND JUNCTION,CO,81505,,
8001,1376,7192277152,SCHOLARS TO LEADERS ACADEMY,3115 LARKSPUR,COLORADO SPRINGS,CO,80907,,
8001,1791,7196362722,COLORADO SPRINGS CHARTER ACADEMY,2577 N CHELTON ROAD,COLORADO SPRINGS,CO,80909,,
8001,1795,7199554675,COLORADO SPRINGS EARLY COLLEGES,4435 NORTH CHESTNUT,COLORADO SPRINGS,CO,80907,,
8001,1877,3037701240,COLORADO PROVOST ACADEMY,7720 EAST BELLEVIEW AVENUE SUITE AG-9,GREENWOOD VILLAGE,CO,80111,,
8001,1882,3032882711,COMMUNITY LEADERSHIP ACADEMY,6880 HOLLY STREET,COMMERCE CITY,CO,80022,,
8001,1901,,COLORADO CALVERT ACADEMY,1580 LOGAN STREET SUITE 210,DENVER,CO,80203,,
8001,2837,3039355473,EARLY COLLEGE HIGH SCHOOL AT ARVADA,4905 WEST 60TH AVENUE,ARVADA,CO,80003,,
8001,3475,7195454707,GOAL ACADEMY,3621 W. 73RD AVE SUITE C-D,WESTMINSTER,CO,80300,,
8001,5453,9703358079,MOUNTAIN MIDDLE SCHOOL,777 MAIN AVENUE SUITE 214,DURANGO,CO,81301,,
8001,6913,3034503985,THE PINNACLE CHARTER SCHOOL MIDDLE,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,,
